,names,scores,logfoldchanges,pvals,pvals_adj
0,IGKC,15.072914,3.4589832,1.2132610473578878e-32,5.630744520787957e-29
1,IGHG4,14.581385,4.1511045,7.952806882028426e-33,5.630744520787957e-29
2,IGHG3,12.8650465,4.421789,9.747267362063836e-29,3.015804521822551e-25
3,IGHA1,12.015785,3.0861158,6.935202703398823e-24,1.609313787323697e-20
4,REG1A,9.845398,2.570834,1.0647246097505567e-18,8.235644856420557e-16
5,MUC1,9.654067,5.454266,4.859876359527482e-18,3.2220980263667204e-15
6,IGLC1,9.389136,3.2090206,7.021543740807327e-18,4.344931266811575e-15
7,IGHM,9.098153,2.4379454,7.309686425155306e-17,3.3924254699145774e-14
8,AL627171.2,8.880787,1.8806113,5.5455635046152294e-15,1.3911870391848261e-12
9,IGLC2,8.848638,3.8706338,3.153952820510456e-16,1.1860855480078586e-13
10,JCHAIN,8.782422,2.37202,2.290591093718025e-15,6.253313685850209e-13
11,IGLC3,8.718461,4.4845834,1.2409867125536316e-15,3.599637083100878e-13
12,LINC02739,8.093611,2.0782144,7.483696677957391e-14,1.543637168106678e-11
13,IGHG1,8.009133,3.0781882,6.101598898973019e-14,1.2871600222788084e-11
14,PDZK1IP1,7.5407777,3.896225,1.416036024535098e-12,2.2661459275404791e-10
15,IGHG2,7.2190742,3.9804947,9.412992230797643e-12,1.065504803491021e-09
16,CXCL9,6.5223236,4.89891,6.343208594302501e-10,4.564159858319056e-08
17,WARS,6.1418476,2.5369716,3.5750060175935712e-09,2.048346040450835e-07
18,IDO1,5.9990273,3.4743004,8.48785409220581e-09,4.305150911686029e-07
19,SNHG1,5.9977307,1.4584394,1.7362544296059004e-08,7.992210983478136e-07
20,DMBT1,5.913705,1.8419843,1.6321433135293744e-08,7.690129053898301e-07
21,TNFRSF6B,5.749092,2.9455736,2.8857250914975748e-08,1.2230730730265064e-06
22,MS4A1,5.6522036,4.326427,5.4539095187246265e-08,2.091867279041404e-06
23,CD79B,5.626407,27.10488,7.787602053313886e-08,2.7909081953227602e-06
