,names,scores,logfoldchanges,pvals,pvals_adj
0,AL627171.2,13.239203,3.5263302,4.630961444530372e-07,6.779902859326643e-06
1,IGHM,9.484581,3.7758186,9.309570006018084e-06,8.206213560860386e-05
2,IGKC,8.941929,3.3191524,1.4009827065884042e-05,0.00011181359830226627
3,REG1A,8.929001,5.0514097,1.737889771119248e-05,0.00013635750511858716
4,ACTB,7.6009064,2.0681164,1.9784605429124686e-05,0.00015102031874435472
5,HLA-DRB1,6.9296937,1.8417712,3.1178554596381655e-05,0.00021726677459730823
6,HLA-C,6.7141356,2.2864263,8.383597074115158e-05,0.0005010724278296002
7,IGHA1,6.5310335,4.7067604,0.00017133082231026827,0.000890920276013395
8,DMBT1,6.3563995,4.6074147,0.00020639830703642563,0.0010389311745727238
9,IGHG4,6.2995234,2.3689153,0.00017711290353783314,0.000920471428128873
10,B2M,5.1588726,1.7068857,0.0005351391063671363,0.002313535717419543
11,S100A6,5.091091,2.2246392,0.000697396792651059,0.0028988970127125525
12,HLA-DRA,5.0718236,2.1387672,0.0007439254048325673,0.0030909201466678107
13,MT-CO2,4.828881,1.489089,0.0008350048954382596,0.003369213593973652
14,RARRES1,4.5807457,5.3517513,0.001780093106911133,0.006289617136790687
15,CD74,4.5736666,1.9292281,0.0014643412802134883,0.00538809823230776
16,MUC13,4.4763837,1.9120433,0.0016855839285137809,0.006083478248617725
17,COX4I1,4.4496107,2.245464,0.001774959574114259,0.006273867009492975
18,PHGR1,4.3356833,1.8260047,0.0018985690694584918,0.006677725692578144
19,JCHAIN,4.331346,3.7919872,0.0024484227797949877,0.00855657388631667
20,APOA4,4.329693,2.365674,0.002160397187584572,0.007584268795446293
21,TMSB10,4.230938,1.9177189,0.0023929785041777044,0.008369113216193463
22,MT-CO1,4.149837,1.35586,0.0022088056160786324,0.007736654237147874
23,SERPINA1,3.859282,2.003902,0.004238006550569563,0.013578590542763785
24,PLAAT4,3.801058,2.6326275,0.004957372763340205,0.015012833275472686
25,EEF1D,3.7540684,1.889557,0.0050667556725358075,0.015339082241512514
26,ANPEP,3.7464433,1.9105815,0.004912009971708209,0.014880312192361488
27,IGLC2,3.7050385,3.3307338,0.005855617084438079,0.01733710933899657
28,TXNIP,3.5651612,2.2357314,0.0068608956098598455,0.020268247310859033
29,IGHG3,3.5034554,2.8390372,0.007826122886729781,0.022173154894950045
30,CFB,3.4822743,2.5441108,0.00794952838086701,0.022173154894950045
31,ENO1,3.4473844,2.1113389,0.00804056386380888,0.022358452301939488
32,TMSB4X,3.40906,1.8565038,0.008374901058037235,0.023281171494669548
33,HLA-B,3.3918147,1.1491462,0.007714785612810562,0.022173154894950045
34,KRT8,3.3840091,1.31727,0.007643691330797886,0.022173154894950045
35,HLA-DPA1,3.380551,2.3610432,0.009198565834639644,0.02517873431941173
36,MT-CO3,3.3148155,1.0013037,0.00896953174501112,0.024919243836334395
37,FCGBP,3.3047743,1.6239525,0.00975436063154324,0.026660770136037796
38,ACADVL,3.206495,1.5738248,0.011363522536021544,0.030967767521829705
39,XDH,3.1989439,1.8589561,0.011662418171798765,0.03177298663652367
40,MTRNR2L1,3.0935583,2.193273,0.014403060923912194,0.037012517025402265
41,FTL,3.0123818,1.3920424,0.015148224537808895,0.03891663995569946
42,ALPI,2.986011,2.1447766,0.01677036810035331,0.04262392023753544
43,SOD1,2.9500663,2.5216615,0.017878030112624007,0.04537705099955593
44,PSAP,2.9488661,2.3412538,0.018009424943498165,0.04569805421693548
