,names,scores,logfoldchanges,pvals,pvals_adj
0,IGLC3,12.836589,29.212944,1.4237333849516651e-30,1.3215093279121357e-26
1,IGLC2,11.398149,3.8738413,3.0974895795277893e-23,1.437544913858847e-19
2,LINC02739,11.119463,3.141101,1.8021597732003108e-17,5.5758823382817616e-14
3,IGHM,10.649973,2.9127095,1.0598690649282379e-16,2.459426165165976e-13
4,AL627171.2,9.078002,1.6466997,2.2743342559631677e-12,2.6387963204812654e-09
5,IGHG3,8.312965,3.541166,1.6851022976483537e-11,1.3339112957832304e-08
6,IGHG4,7.917198,2.514049,2.558955669268891e-10,1.3195681401196583e-07
7,IGLC1,7.849634,2.4377747,9.9728980056226e-12,1.0285382143132107e-08
8,MS4A1,7.5912995,27.237112,3.695886584383692e-13,5.717536546041571e-10
9,IGKC,7.421253,2.2505004,2.62436036104849e-09,1.1072414941478222e-06
10,IGHG1,7.3322983,2.6542938,5.7014756450537134e-11,3.780078352670612e-08
11,REG1A,7.112444,1.9159744,3.3191740112560648e-09,1.283690548853283e-06
12,CD79B,6.985092,26.853436,1.72451363385033e-11,1.3339112957832304e-08
13,C1QC,6.731293,26.767582,8.070423160994994e-11,4.681854236272221e-08
14,MUC1,6.462644,2.2334483,4.1964839136043976e-09,1.5580705474430407e-06
15,WDR81,6.273499,26.471256,1.177342468538529e-09,5.203853710940298e-07
16,AIF1,5.9894476,26.384645,5.793387663841765e-09,1.9999805980260014e-06
17,TMEM107,5.9179006,1.7093344,1.3690048437328374e-07,3.5297508220911655e-05
18,ACP5,5.8187566,2.6612623,4.294643356571067e-08,1.2929603461062712e-05
19,KLF2,5.721196,26.24298,2.479854181182955e-08,8.220716610621494e-06
20,IGHG2,5.7156305,3.2839437,1.9225264555191195e-07,4.5756129641355045e-05
21,CXCR4,5.7066035,26.278614,2.6801144975184376e-08,8.578214746884874e-06
22,TNFRSF6B,5.66669,2.8470013,9.022656748921724e-08,2.4631852924556305e-05
23,CALHM6,5.6163445,26.198938,4.318225676502306e-08,1.2929603461062712e-05
24,PDZK1IP1,5.6149898,2.5837944,1.6890658709730336e-07,4.125765635360973e-05
25,LST1,5.558619,26.070719,5.840777703082346e-08,1.694190582500323e-05
26,IGHA1,5.512663,1.6234446,1.5086170730927823e-06,0.00027456830730288636
27,POU2AF1,5.506419,26.278614,7.659285115921725e-08,2.154348013514711e-05
28,SERPING1,5.3584633,3.330068,2.5698064621068846e-07,5.963235895319025e-05
29,ISCA1,5.09019,25.702038,6.194726414980996e-07,0.0001306805695087582
30,AK1,5.09019,25.702038,6.194726414980996e-07,0.0001306805695087582
31,CYBB,5.0214744,25.908667,8.640591827018523e-07,0.0001782266074186354
32,MUS81,4.974417,25.639027,1.0829890616179671e-06,0.0002138788185093185
33,PEF1,4.974417,25.639027,1.0829890616179671e-06,0.0002138788185093185
34,MZB1,4.961265,2.5953867,3.3174505575843796e-06,0.0005702328902870039
35,TNFRSF13C,4.9384804,25.676203,1.2854000477769038e-06,0.00024349149476459632
36,DOK2,4.9384804,25.676203,1.2854000477769038e-06,0.00024349149476459632
37,FMNL1,4.909663,25.712492,1.4736806615403895e-06,0.0002735740780083579
38,CD300LF,4.886847,25.747934,1.641388486189537e-06,0.00029298784478483234
39,BIN2,4.869134,25.782572,1.784152383170517e-06,0.00031246230982242906
40,SLC6A9,4.6488333,25.623175,4.933987730147775e-06,0.0008058699069576895
41,SNHG1,4.641672,1.3360919,2.7222281378032952e-05,0.003081429460376852
42,JCHAIN,4.6104193,1.2663714,2.708550187293063e-05,0.003081429460376852
43,WAS,4.577499,25.475096,6.80391514177908e-06,0.0010888610404481624
44,UBD,4.5647836,2.4634879,1.41557995975143e-05,0.001990820179759511
45,TRPM2,4.526569,25.556726,8.537808622138309e-06,0.0013207989938447964
46,OTUD4,4.491279,25.545141,9.980283638736477e-06,0.0015186392251598684
47,CXCL9,4.482549,2.4923134,2.366967524372887e-05,0.0028532717611985895
48,PCED1B-AS1,4.4524555,25.401642,1.1836925184746726e-05,0.0017439736438860174
49,ORAI2,4.4524555,25.401642,1.1836925184746726e-05,0.0017439736438860174
50,EDIL3,4.423519,25.445042,1.3431664850854642e-05,0.0019180417407020428
51,CD3D,4.423519,25.445042,1.3431664850854642e-05,0.0019180417407020428
52,LCN2,4.4058785,1.664131,3.4139039987503725e-05,0.0034570548229622294
53,CD48,4.386507,25.432562,1.5773324001934263e-05,0.002153058726264027
54,IL4I1,4.363174,25.277342,1.7445375974537185e-05,0.0021882159431845156
55,CHL1,4.363174,25.277342,1.7445375974537185e-05,0.0021882159431845156
56,POLD1,4.363174,25.277342,1.7445375974537185e-05,0.0021882159431845156
57,LILRB4,4.363174,25.277342,1.7445375974537185e-05,0.0021882159431845156
58,C1orf159,4.363174,25.277342,1.7445375974537185e-05,0.0021882159431845156
59,C7orf50,4.363174,25.277342,1.7445375974537185e-05,0.0021882159431845156
60,MESD,4.3247056,25.32442,2.057848403600677e-05,0.0025132827476607215
61,GTPBP2,4.3247056,25.32442,2.057848403600677e-05,0.0025132827476607215
62,NCF1,4.267764,1.8204433,5.34128171558034e-05,0.004633437091964179
63,BNIP3,4.233074,25.193272,3.0354757830002003e-05,0.003276196071838123
64,CDK2AP1,4.233074,25.193272,3.0354757830002003e-05,0.003276196071838123
65,HMCES,4.233074,25.193272,3.0354757830002003e-05,0.003276196071838123
66,SDHAF1,4.233074,25.193272,3.0354757830002003e-05,0.003276196071838123
67,ARID5A,4.2243776,25.445042,3.148460066171344e-05,0.003359081187839358
68,TRPV2,4.193997,25.243021,3.5754930295666236e-05,0.0034570548229622294
69,PSMC2,4.193997,25.243021,3.5754930295666236e-05,0.0034570548229622294
70,VASH1,4.193997,25.243021,3.5754930295666236e-05,0.0034570548229622294
71,CISD2,4.193997,25.243021,3.5754930295666236e-05,0.0034570548229622294
72,SMCR8,4.193997,25.243021,3.5754930295666236e-05,0.0034570548229622294
73,DHX58,4.193997,25.243021,3.5754930295666236e-05,0.0034570548229622294
74,SLC2A6,4.193997,25.243021,3.5754930295666236e-05,0.0034570548229622294
75,NIBAN3,4.1651545,25.29117,4.031633545990347e-05,0.0037799618761497375
76,NFRKB,4.130459,25.383078,4.653972333500912e-05,0.004193997203840337
77,PLA2G2D,4.107337,25.32442,5.1184447689511436e-05,0.004568211956288895
78,WRNIP1,4.099766,25.104202,5.279893318211227e-05,0.004623393375437416
79,ECM1,4.099766,25.104202,5.279893318211227e-05,0.004623393375437416
80,SPIB,4.060039,25.156946,6.209661393448624e-05,0.004968799746033631
81,CIAO3,4.060039,25.156946,6.209661393448624e-05,0.004968799746033631
82,RUNX1,4.060039,25.156946,6.209661393448624e-05,0.004968799746033631
83,RASSF5,4.060039,25.156946,6.209661393448624e-05,0.004968799746033631
84,TNFRSF4,4.060039,25.156946,6.209661393448624e-05,0.004968799746033631
85,SERPINB9,4.060039,25.156946,6.209661393448624e-05,0.004968799746033631
86,FAM78A,4.03131,25.207895,6.976929844228196e-05,0.005488123967298823
87,HLA-DOA,3.973384,25.243021,8.806489282090395e-05,0.006645677521655532
88,SNHG12,3.965755,1.4433229,0.00018836971192262068,0.010566148428069454
89,RAB34,3.9629154,25.009487,9.182372962965507e-05,0.0067110854993894355
90,TCL1A,3.9629154,25.009487,9.182372962965507e-05,0.0067110854993894355
91,RAI1,3.9629154,25.009487,9.182372962965507e-05,0.0067110854993894355
92,EXOSC7,3.922495,25.065619,0.00010781524297416471,0.007581371858228764
93,ACVRL1,3.922495,25.065619,0.00010781524297416471,0.007581371858228764
94,FCRL1,3.922495,25.065619,0.00010781524297416471,0.007581371858228764
95,FAM189B,3.8939435,25.119717,0.00012066572259771563,0.008098565499625877
96,CARD16,3.8868546,2.7098942,0.00016943999254653543,0.009954063359600899
97,CCN4,3.8221323,24.908344,0.00015970177996779526,0.009563560784910165
98,TFIP11,3.8221323,24.908344,0.00015970177996779526,0.009563560784910165
99,ACSL4,3.8221323,24.908344,0.00015970177996779526,0.009563560784910165
100,SAMD9,3.8221323,24.908344,0.00015970177996779526,0.009563560784910165
101,MPHOSPH9,3.8221323,24.908344,0.00015970177996779526,0.009563560784910165
102,PBDC1,3.8221323,24.908344,0.00015970177996779526,0.009563560784910165
103,MAP2K4,3.8221323,24.908344,0.00015970177996779526,0.009563560784910165
104,SLC23A2,3.780972,24.968338,0.0001871782191683514,0.010566148428069454
105,SLC17A9,3.780972,24.968338,0.0001871782191683514,0.010566148428069454
106,MRPL32,3.780972,24.968338,0.0001871782191683514,0.010566148428069454
107,HTRA2,3.780972,24.968338,0.0001871782191683514,0.010566148428069454
108,IL18BP,3.775375,25.1852,0.00019124250548542,0.010566148428069454
109,WARS,3.7575948,1.3191274,0.00034400369486248174,0.01618783916411564
110,MMP25,3.7526803,25.02601,0.00020859132650536584,0.011191587818628935
111,C1QB,3.7173598,1.561397,0.00041635686333287426,0.018579925026229512
112,ZNF623,3.6769552,24.799824,0.0002778442182631596,0.01401603279303613
113,ZBTB40,3.6769552,24.799824,0.0002778442182631596,0.01401603279303613
114,MCUB,3.6769552,24.799824,0.0002778442182631596,0.01401603279303613
115,ARL4C,3.6769552,24.799824,0.0002778442182631596,0.01401603279303613
116,H2AFX,3.6769552,24.799824,0.0002778442182631596,0.01401603279303613
117,DCTPP1,3.6350064,24.864262,0.00032500559186912105,0.01547026617297016
118,SLC12A4,3.6350064,24.864262,0.00032500559186912105,0.01547026617297016
119,FYN,3.6350064,24.864262,0.00032500559186912105,0.01547026617297016
120,HVCN1,3.6350064,24.864262,0.00032500559186912105,0.01547026617297016
121,PGM3,3.6350064,24.864262,0.00032500559186912105,0.01547026617297016
122,FCER2,3.6070826,24.926023,0.0003604674583342028,0.016563658159693417
123,APOBEC3G,3.6070826,24.926023,0.0003604674583342028,0.016563658159693417
